"26","John Singleton","Action | Crime | Drama | Mystery | Thriller","Mark Wahlberg","Tyrese Gibson","Garrett Hedlund","109 mins.","6.9"
"27","Kirk Jones","Comedy | Family | Fantasy","Emma Thompson","Colin Firth","Angela Lansbury","97 mins.","6.6"
"28","Mike Mitchell","Adventure | Comedy | Family | Sci-Fi","Kurt Russell","Kelly Preston","Michael Angarano","100 mins.","6.2"
"29","Jaume Collet-Serra","Horror","Chad Michael Murray","Paris Hilton","Elisha Cuthbert","113 mins.","5.3"
"30","Woody Allen","Drama | Romance | Thriller","Scarlett Johansson","Jonathan Rhys Meyers","Emily Mortimer","124 mins.","7.7"
"31","Robert Rodriguez","Action | Adventure | Family | Fantasy","Cayden Boyd","George Lopez","Kristin Davis","93 mins.","3.5"
"32","Eli Roth","Horror","Jay Hernandez","Derek Richardson","Eythor Gudjonsson","94 mins.","5.9"
"33","Lexi Alexander","Crime | Drama | Sport","Elijah Wood","Charlie Hunnam","Claire Forlani","109 mins.","7.5"
"34","Steven Spielberg","Drama | History | Thriller","Eric Bana","Daniel Craig","Marie-Josée Croze","164 mins.","7.6"
"35","Shane Black","Comedy | Crime | Mystery","Robert Downey Jr.","Val Kilmer","Michelle Monaghan","103 mins.","7.6"
"36","John Stockwell","Action | Adventure | Crime | Thriller","Paul Walker","Jessica Alba","Scott Caan","110 mins.","5.8"
"37","Adam Shankman","Adventure | Comedy | Family","Steve Martin","Bonnie Hunt","Hilary Duff","94 mins.","5.4"
"38","Clement Virgo","Drama | Romance","Lauren Lee Smith","Eric Balfour","Polly Shannon","93 mins.","5.5"
"39","Ron Howard","Biography | Drama | Sport","Russell Crowe","Renée Zellweger","Craig Bierko","144 mins.","8.0"
"40","Lasse Hallström","Drama","Jennifer Lopez","Robert Redford","Morgan Freeman","108 mins.","7.0"
"41","Ken Kwapis","Comedy | Drama | Romance","Amber Tamblyn","Alexis Bledel","America Ferrera","119 mins.","6.6"
"42","Andrew Douglas","Drama | Horror | Mystery | Thriller","Ryan Reynolds","Melissa George","Jimmy Bennett","90 mins.","6.0"
"43","Jon Favreau","Action | Adventure | Comedy | Family | Fantasy | Sci-Fi","Josh Hutcherson","Jonah Bobo","Dax Shepard","101 mins.","6.1"
"44","Clare Kilner","Comedy | Romance","Dermot Mulroney","Debra Messing","Jack Davenport","90 mins.","6.1"
"45","Jim Jarmusch","Comedy | Drama | Mystery | Romance","Bill Murray","Jessica Lange","Sharon Stone","106 mins.","7.2"
"46","Adam Shankman","Action | Comedy | Drama | Family | Thriller","Vin Diesel","Brittany Snow","Max Thieriot","95 mins.","5.5"
"47","Tim Burton","Animation | Fantasy | Musical | Romance","Mike Johnson","Johnny Depp","Helena Bonham Carter","77 mins.","7.4"
"48","Terrence Malick","Biography | Drama | History | Romance","Colin Farrell","Q'orianka Kilcher","Christopher Plummer","135 mins.","6.7"
"49","David Slade","Crime | Drama | Thriller","Patrick Wilson","Ellen Page","Sandra Oh","104 mins.","7.1"
"50","David Cronenberg","Crime | Drama | Thriller","Viggo Mortensen","Maria Bello","Ed Harris","96 mins.","7.5"
"1","Andrew Adamson","Adventure | Family | Fantasy","Tilda Swinton","Georgie Henley","William Moseley","143 mins.","6.9"
"2","Peter Jackson","Action | Adventure | Drama | Romance","Naomi Watts","Jack Black","Adrien Brody","187 mins.","7.3"
"3","James McTeigue","Action | Drama | Thriller","Hugo Weaving","Natalie Portman","Rupert Graves","132 mins.","8.2"
"4","Frank Miller","Crime | Thriller","Robert Rodriguez","Mickey Rourke","Clive Owen","124 mins.","8.1"
"5","Thomas Bezucha","Comedy | Drama | Romance","Dermot Mulroney","Sarah Jessica Parker","Claire Danes","103 mins.","6.3"
"6","Eric Darnell","Animation | Adventure | Comedy | Family","Tom McGrath","Chris Rock","Ben Stiller","86 mins.","6.9"
"7","Ridley Scott","Action | Adventure | Drama | History | War","Orlando Bloom","Eva Green","Liam Neeson","144 mins.","7.2"
"8","Ang Lee","Drama | Romance","Jake Gyllenhaal","Heath Ledger","Michelle Williams","134 mins.","7.7"
"9","David Dobkin","Comedy | Romance","Owen Wilson","Vince Vaughn","Rachel McAdams","119 mins.","7.0"
"10","Tim Story","Action | Adventure | Sci-Fi","Ioan Gruffudd","Michael Chiklis","Chris Evans","106 mins.","5.7"
"11","Judd Apatow","Comedy | Romance","Steve Carell","Catherine Keener","Paul Rudd","116 mins.","7.2"
"12","Joss Whedon","Action | Adventure | Sci-Fi | Thriller","Nathan Fillion","Gina Torres","Chiwetel Ejiofor","119 mins.","8.0"
"13","Rian Johnson","Crime | Drama | Mystery | Thriller","Joseph Gordon-Levitt","Lukas Haas","Emilie de Ravin","110 mins.","7.4"
"14","Julian Jarrold","Comedy | Drama | Music","Chiwetel Ejiofor","Joel Edgerton","Sarah-Jane Potts","107 mins.","7.0"
"15","Garth Jennings","Adventure | Comedy | Sci-Fi","Martin Freeman","Yasiin Bey","Sam Rockwell","109 mins.","6.8"
"16","Steven Spielberg","Adventure | Sci-Fi | Thriller","Tom Cruise","Dakota Fanning","Tim Robbins","116 mins.","6.5"
"17","Peter Segal","Comedy | Crime | Sport","Adam Sandler","Burt Reynolds","Chris Rock","113 mins.","6.4"
"18","Andy Tennant","Comedy | Romance","Will Smith","Eva Mendes","Kevin James","118 mins.","6.7"
"19","Doug Liman","Action | Comedy | Crime | Romance | Thriller","Brad Pitt","Angelina Jolie","Adam Brody","120 mins.","6.5"
"20","Francis Lawrence","Drama | Fantasy | Horror | Thriller","Keanu Reeves","Rachel Weisz","Djimon Hounsou","121 mins.","6.9"
"21","Michael Bay","Action | Adventure | Sci-Fi | Thriller","Scarlett Johansson","Ewan McGregor","Djimon Hounsou","136 mins.","6.9"
"22","Roger Kumble","Comedy | Romance","Ryan Reynolds","Amy Smart","Anna Faris","96 mins.","6.2"
"23","Neil Marshall","Adventure | Horror","Shauna Macdonald","Natalie Mendoza","Alex Reid","99 mins.","7.2"
"24","James Mangold","Biography | Drama | Music | Romance","Joaquin Phoenix","Reese Witherspoon","Ginnifer Goodwin","136 mins.","7.9"
"25","John Singleton","Action | Crime | Drama | Mystery | Thriller","Mark Wahlberg","Tyrese Gibson","Garrett Hedlund","109 mins.","6.9"
"26","Kirk Jones","Comedy | Family | Fantasy","Emma Thompson","Colin Firth","Angela Lansbury","97 mins.","6.6"
"27","Mike Mitchell","Adventure | Comedy | Family | Sci-Fi","Kurt Russell","Kelly Preston","Michael Angarano","100 mins.","6.2"
"28","Jaume Collet-Serra","Horror","Chad Michael Murray","Paris Hilton","Elisha Cuthbert","113 mins.","5.3"
"29","Woody Allen","Drama | Romance | Thriller","Scarlett Johansson","Jonathan Rhys Meyers","Emily Mortimer","124 mins.","7.7"
"30","Robert Rodriguez","Action | Adventure | Family | Fantasy","Cayden Boyd","George Lopez","Kristin Davis","93 mins.","3.5"
"31","Eli Roth","Horror","Jay Hernandez","Derek Richardson","Eythor Gudjonsson","94 mins.","5.9"
"32","Lexi Alexander","Crime | Drama | Sport","Elijah Wood","Charlie Hunnam","Claire Forlani","109 mins.","7.5"
"33","Steven Spielberg","Drama | History | Thriller","Eric Bana","Daniel Craig","Marie-Josée Croze","164 mins.","7.6"
"34","Shane Black","Comedy | Crime | Mystery","Robert Downey Jr.","Val Kilmer","Michelle Monaghan","103 mins.","7.6"
"35","John Stockwell","Action | Adventure | Crime | Thriller","Paul Walker","Jessica Alba","Scott Caan","110 mins.","5.8"
"36","Adam Shankman","Adventure | Comedy | Family","Steve Martin","Bonnie Hunt","Hilary Duff","94 mins.","5.4"
"37","Clement Virgo","Drama | Romance","Lauren Lee Smith","Eric Balfour","Polly Shannon","93 mins.","5.5"
"38","Ron Howard","Biography | Drama | Sport","Russell Crowe","Renée Zellweger","Craig Bierko","144 mins.","8.0"
"39","Lasse Hallström","Drama","Jennifer Lopez","Robert Redford","Morgan Freeman","108 mins.","7.0"
"40","Ken Kwapis","Comedy | Drama | Romance","Amber Tamblyn","Alexis Bledel","America Ferrera","119 mins.","6.6"
"41","Andrew Douglas","Drama | Horror | Mystery | Thriller","Ryan Reynolds","Melissa George","Jimmy Bennett","90 mins.","6.0"
"42","Jon Favreau","Action | Adventure | Comedy | Family | Fantasy | Sci-Fi","Josh Hutcherson","Jonah Bobo","Dax Shepard","101 mins.","6.1"
"43","Clare Kilner","Comedy | Romance","Dermot Mulroney","Debra Messing","Jack Davenport","90 mins.","6.1"
"44","Jim Jarmusch","Comedy | Drama | Mystery | Romance","Bill Murray","Jessica Lange","Sharon Stone","106 mins.","7.2"
"45","Adam Shankman","Action | Comedy | Drama | Family | Thriller","Vin Diesel","Brittany Snow","Max Thieriot","95 mins.","5.5"
"46","Tim Burton","Animation | Fantasy | Musical | Romance","Mike Johnson","Johnny Depp","Helena Bonham Carter","77 mins.","7.4"
"47","Terrence Malick","Biography | Drama | History | Romance","Colin Farrell","Q'orianka Kilcher","Christopher Plummer","135 mins.","6.7"
"48","David Slade","Crime | Drama | Thriller","Patrick Wilson","Ellen Page","Sandra Oh","104 mins.","7.1"
"49","David Cronenberg","Crime | Drama | Thriller","Viggo Mortensen","Maria Bello","Ed Harris","96 mins.","7.5"
"50","Rob Marshall","Drama | Romance","Ziyi Zhang","Ken Watanabe","Michelle Yeoh","145 mins.","7.3"
"1","Peter Jackson","Action | Adventure | Drama | Romance","Naomi Watts","Jack Black","Adrien Brody","187 mins.","7.3"
"2","James McTeigue","Action | Drama | Thriller","Hugo Weaving","Natalie Portman","Rupert Graves","132 mins.","8.2"
"3","Frank Miller","Crime | Thriller","Robert Rodriguez","Mickey Rourke","Clive Owen","124 mins.","8.1"
"4","Thomas Bezucha","Comedy | Drama | Romance","Dermot Mulroney","Sarah Jessica Parker","Claire Danes","103 mins.","6.3"
"5","Eric Darnell","Animation | Adventure | Comedy | Family","Tom McGrath","Chris Rock","Ben Stiller","86 mins.","6.9"
"6","Ridley Scott","Action | Adventure | Drama | History | War","Orlando Bloom","Eva Green","Liam Neeson","144 mins.","7.2"
"7","Ang Lee","Drama | Romance","Jake Gyllenhaal","Heath Ledger","Michelle Williams","134 mins.","7.7"
"8","David Dobkin","Comedy | Romance","Owen Wilson","Vince Vaughn","Rachel McAdams","119 mins.","7.0"
"9","Tim Story","Action | Adventure | Sci-Fi","Ioan Gruffudd","Michael Chiklis","Chris Evans","106 mins.","5.7"
"10","Judd Apatow","Comedy | Romance","Steve Carell","Catherine Keener","Paul Rudd","116 mins.","7.2"
"11","Joss Whedon","Action | Adventure | Sci-Fi | Thriller","Nathan Fillion","Gina Torres","Chiwetel Ejiofor","119 mins.","8.0"
"12","Rian Johnson","Crime | Drama | Mystery | Thriller","Joseph Gordon-Levitt","Lukas Haas","Emilie de Ravin","110 mins.","7.4"
"13","Julian Jarrold","Comedy | Drama | Music","Chiwetel Ejiofor","Joel Edgerton","Sarah-Jane Potts","107 mins.","7.0"
"14","Garth Jennings","Adventure | Comedy | Sci-Fi","Martin Freeman","Yasiin Bey","Sam Rockwell","109 mins.","6.8"
"15","Steven Spielberg","Adventure | Sci-Fi | Thriller","Tom Cruise","Dakota Fanning","Tim Robbins","116 mins.","6.5"
"16","Peter Segal","Comedy | Crime | Sport","Adam Sandler","Burt Reynolds","Chris Rock","113 mins.","6.4"
"17","Andy Tennant","Comedy | Romance","Will Smith","Eva Mendes","Kevin James","118 mins.","6.7"
"18","Doug Liman","Action | Comedy | Crime | Romance | Thriller","Brad Pitt","Angelina Jolie","Adam Brody","120 mins.","6.5"
"19","Francis Lawrence","Drama | Fantasy | Horror | Thriller","Keanu Reeves","Rachel Weisz","Djimon Hounsou","121 mins.","6.9"
"20","Michael Bay","Action | Adventure | Sci-Fi | Thriller","Scarlett Johansson","Ewan McGregor","Djimon Hounsou","136 mins.","6.9"
"21","Roger Kumble","Comedy | Romance","Ryan Reynolds","Amy Smart","Anna Faris","96 mins.","6.2"
"22","Neil Marshall","Adventure | Horror","Shauna Macdonald","Natalie Mendoza","Alex Reid","99 mins.","7.2"
"23","James Mangold","Biography | Drama | Music | Romance","Joaquin Phoenix","Reese Witherspoon","Ginnifer Goodwin","136 mins.","7.9"
"24","John Singleton","Action | Crime | Drama | Mystery | Thriller","Mark Wahlberg","Tyrese Gibson","Garrett Hedlund","109 mins.","6.9"
"25","Kirk Jones","Comedy | Family | Fantasy","Emma Thompson","Colin Firth","Angela Lansbury","97 mins.","6.6"
"26","Mike Mitchell","Adventure | Comedy | Family | Sci-Fi","Kurt Russell","Kelly Preston","Michael Angarano","100 mins.","6.2"
"27","Jaume Collet-Serra","Horror","Chad Michael Murray","Paris Hilton","Elisha Cuthbert","113 mins.","5.3"
"28","Woody Allen","Drama | Romance | Thriller","Scarlett Johansson","Jonathan Rhys Meyers","Emily Mortimer","124 mins.","7.7"
"29","Robert Rodriguez","Action | Adventure | Family | Fantasy","Cayden Boyd","George Lopez","Kristin Davis","93 mins.","3.5"
"30","Eli Roth","Horror","Jay Hernandez","Derek Richardson","Eythor Gudjonsson","94 mins.","5.9"
"31","Lexi Alexander","Crime | Drama | Sport","Elijah Wood","Charlie Hunnam","Claire Forlani","109 mins.","7.5"
"32","Steven Spielberg","Drama | History | Thriller","Eric Bana","Daniel Craig","Marie-Josée Croze","164 mins.","7.6"
"33","Shane Black","Comedy | Crime | Mystery","Robert Downey Jr.","Val Kilmer","Michelle Monaghan","103 mins.","7.6"
"34","John Stockwell","Action | Adventure | Crime | Thriller","Paul Walker","Jessica Alba","Scott Caan","110 mins.","5.8"
"35","Adam Shankman","Adventure | Comedy | Family","Steve Martin","Bonnie Hunt","Hilary Duff","94 mins.","5.4"
"36","Clement Virgo","Drama | Romance","Lauren Lee Smith","Eric Balfour","Polly Shannon","93 mins.","5.5"
"37","Ron Howard","Biography | Drama | Sport","Russell Crowe","Renée Zellweger","Craig Bierko","144 mins.","8.0"
"38","Lasse Hallström","Drama","Jennifer Lopez","Robert Redford","Morgan Freeman","108 mins.","7.0"
"39","Ken Kwapis","Comedy | Drama | Romance","Amber Tamblyn","Alexis Bledel","America Ferrera","119 mins.","6.6"
"40","Andrew Douglas","Drama | Horror | Mystery | Thriller","Ryan Reynolds","Melissa George","Jimmy Bennett","90 mins.","6.0"
"41","Jon Favreau","Action | Adventure | Comedy | Family | Fantasy | Sci-Fi","Josh Hutcherson","Jonah Bobo","Dax Shepard","101 mins.","6.1"
"42","Clare Kilner","Comedy | Romance","Dermot Mulroney","Debra Messing","Jack Davenport","90 mins.","6.1"
"43","Jim Jarmusch","Comedy | Drama | Mystery | Romance","Bill Murray","Jessica Lange","Sharon Stone","106 mins.","7.2"
"44","Adam Shankman","Action | Comedy | Drama | Family | Thriller","Vin Diesel","Brittany Snow","Max Thieriot","95 mins.","5.5"
"45","Tim Burton","Animation | Fantasy | Musical | Romance","Mike Johnson","Johnny Depp","Helena Bonham Carter","77 mins.","7.4"
"46","Terrence Malick","Biography | Drama | History | Romance","Colin Farrell","Q'orianka Kilcher","Christopher Plummer","135 mins.","6.7"
"47","David Slade","Crime | Drama | Thriller","Patrick Wilson","Ellen Page","Sandra Oh","104 mins.","7.1"
"48","David Cronenberg","Crime | Drama | Thriller","Viggo Mortensen","Maria Bello","Ed Harris","96 mins.","7.5"
"49","Rob Marshall","Drama | Romance","Ziyi Zhang","Ken Watanabe","Michelle Yeoh","145 mins.","7.3"
"50","Terry Gilliam","Action | Adventure | Comedy | Fantasy | Thriller","Matt Damon","Heath Ledger","Monica Bellucci","118 mins.","5.9"
"1","James McTeigue","Action | Drama | Thriller","Hugo Weaving","Natalie Portman","Rupert Graves","132 mins.","8.2"
"2","Frank Miller","Crime | Thriller","Robert Rodriguez","Mickey Rourke","Clive Owen","124 mins.","8.1"
"3","Thomas Bezucha","Comedy | Drama | Romance","Dermot Mulroney","Sarah Jessica Parker","Claire Danes","103 mins.","6.3"
"4","Eric Darnell","Animation | Adventure | Comedy | Family","Tom McGrath","Chris Rock","Ben Stiller","86 mins.","6.9"
"5","Ridley Scott","Action | Adventure | Drama | History | War","Orlando Bloom","Eva Green","Liam Neeson","144 mins.","7.2"
"6","Ang Lee","Drama | Romance","Jake Gyllenhaal","Heath Ledger","Michelle Williams","134 mins.","7.7"
"7","David Dobkin","Comedy | Romance","Owen Wilson","Vince Vaughn","Rachel McAdams","119 mins.","7.0"
"8","Tim Story","Action | Adventure | Sci-Fi","Ioan Gruffudd","Michael Chiklis","Chris Evans","106 mins.","5.7"
"9","Judd Apatow","Comedy | Romance","Steve Carell","Catherine Keener","Paul Rudd","116 mins.","7.2"
"10","Joss Whedon","Action | Adventure | Sci-Fi | Thriller","Nathan Fillion","Gina Torres","Chiwetel Ejiofor","119 mins.","8.0"
"11","Rian Johnson","Crime | Drama | Mystery | Thriller","Joseph Gordon-Levitt","Lukas Haas","Emilie de Ravin","110 mins.","7.4"
"12","Julian Jarrold","Comedy | Drama | Music","Chiwetel Ejiofor","Joel Edgerton","Sarah-Jane Potts","107 mins.","7.0"
"13","Garth Jennings","Adventure | Comedy | Sci-Fi","Martin Freeman","Yasiin Bey","Sam Rockwell","109 mins.","6.8"
"14","Steven Spielberg","Adventure | Sci-Fi | Thriller","Tom Cruise","Dakota Fanning","Tim Robbins","116 mins.","6.5"
"15","Peter Segal","Comedy | Crime | Sport","Adam Sandler","Burt Reynolds","Chris Rock","113 mins.","6.4"
"16","Andy Tennant","Comedy | Romance","Will Smith","Eva Mendes","Kevin James","118 mins.","6.7"
"17","Doug Liman","Action | Comedy | Crime | Romance | Thriller","Brad Pitt","Angelina Jolie","Adam Brody","120 mins.","6.5"
"18","Francis Lawrence","Drama | Fantasy | Horror | Thriller","Keanu Reeves","Rachel Weisz","Djimon Hounsou","121 mins.","6.9"
"19","Michael Bay","Action | Adventure | Sci-Fi | Thriller","Scarlett Johansson","Ewan McGregor","Djimon Hounsou","136 mins.","6.9"
"20","Roger Kumble","Comedy | Romance","Ryan Reynolds","Amy Smart","Anna Faris","96 mins.","6.2"
"21","Neil Marshall","Adventure | Horror","Shauna Macdonald","Natalie Mendoza","Alex Reid","99 mins.","7.2"
"22","James Mangold","Biography | Drama | Music | Romance","Joaquin Phoenix","Reese Witherspoon","Ginnifer Goodwin","136 mins.","7.9"
"23","John Singleton","Action | Crime | Drama | Mystery | Thriller","Mark Wahlberg","Tyrese Gibson","Garrett Hedlund","109 mins.","6.9"
"24","Kirk Jones","Comedy | Family | Fantasy","Emma Thompson","Colin Firth","Angela Lansbury","97 mins.","6.6"
"25","Mike Mitchell","Adventure | Comedy | Family | Sci-Fi","Kurt Russell","Kelly Preston","Michael Angarano","100 mins.","6.2"
"26","Jaume Collet-Serra","Horror","Chad Michael Murray","Paris Hilton","Elisha Cuthbert","113 mins.","5.3"
"27","Woody Allen","Drama | Romance | Thriller","Scarlett Johansson","Jonathan Rhys Meyers","Emily Mortimer","124 mins.","7.7"
"28","Robert Rodriguez","Action | Adventure | Family | Fantasy","Cayden Boyd","George Lopez","Kristin Davis","93 mins.","3.5"
"29","Eli Roth","Horror","Jay Hernandez","Derek Richardson","Eythor Gudjonsson","94 mins.","5.9"
"30","Lexi Alexander","Crime | Drama | Sport","Elijah Wood","Charlie Hunnam","Claire Forlani","109 mins.","7.5"
"31","Steven Spielberg","Drama | History | Thriller","Eric Bana","Daniel Craig","Marie-Josée Croze","164 mins.","7.6"
"32","Shane Black","Comedy | Crime | Mystery","Robert Downey Jr.","Val Kilmer","Michelle Monaghan","103 mins.","7.6"
"33","John Stockwell","Action | Adventure | Crime | Thriller","Paul Walker","Jessica Alba","Scott Caan","110 mins.","5.8"
"34","Adam Shankman","Adventure | Comedy | Family","Steve Martin","Bonnie Hunt","Hilary Duff","94 mins.","5.4"
"35","Clement Virgo","Drama | Romance","Lauren Lee Smith","Eric Balfour","Polly Shannon","93 mins.","5.5"
"36","Ron Howard","Biography | Drama | Sport","Russell Crowe","Renée Zellweger","Craig Bierko","144 mins.","8.0"
